customer_id,cohort_month,order_month,month_number
3251,2020-10,2020-10,0
6628,2021-02,2021-02,0
6252,2021-10,2021-10,0
2661,2022-07,2025-04,32
1643,2022-10,2024-01,15
2607,2022-12,2022-12,0
3416,2020-03,2022-04,25
6097,2022-01,2022-01,0
2386,2020-06,2024-09,50
7230,2022-05,2022-05,0
6551,2020-10,2020-10,0
5615,2020-05,2022-08,26
6990,2020-03,2020-11,7
9710,2021-03,2024-03,36
5271,2021-04,2022-11,18
4946,2021-10,2021-10,0
6993,2020-10,2020-10,0
9183,2020-06,2022-08,26
5375,2023-05,2023-05,0
7396,2021-09,2024-03,29
5400,2021-03,2021-03,0
7576,2020-07,2020-07,0
5395,2021-05,2022-07,14
6496,2021-11,2021-11,0
4930,2024-01,2024-01,0
8736,2020-06,2020-06,0
7439,2023-04,2023-04,0
9237,2020-04,2020-04,0
8059,2024-07,2025-03,7
3072,2020-08,2021-03,6
5678,2020-09,2023-10,37
1129,2022-06,2022-06,0
6019,2022-12,2022-12,0
4037,2022-04,2022-04,0
3336,2021-11,2021-11,0
7247,2023-02,2023-02,0
3977,2021-01,2022-05,16
1221,2022-09,2022-09,0
3239,2022-02,2022-02,0
2944,2021-09,2021-09,0
3007,2020-04,2022-03,23
1862,2020-03,2022-08,28
9920,2024-08,2024-08,0
3579,2020-07,2020-07,0
5931,2024-02,2025-03,13
4497,2020-10,2020-10,0
8418,2023-01,2024-07,18
8502,2020-06,2024-11,52
1296,2023-03,2023-03,0
2998,2023-04,2024-06,14
6837,2020-03,2022-01,21
2970,2020-08,2021-12,15
9994,2020-12,2023-03,26
5601,2024-06,2025-02,7
6943,2020-03,2020-03,0
5577,2020-12,2020-12,0
8093,2023-08,2023-08,0
8547,2022-11,2022-11,0
9160,2024-12,2024-12,0
4178,2022-08,2022-08,0
1414,2023-10,2023-10,0
6594,2020-02,2021-09,18
4646,2020-02,2023-01,34
8421,2023-07,2023-07,0
7558,2023-01,2025-03,25
4085,2021-01,2024-09,44
2826,2023-04,2023-04,0
1764,2023-11,2023-11,0
6850,2020-06,2020-06,0
9798,2020-01,2020-07,6
6332,2021-03,2021-03,0
1747,2023-09,2024-03,5
8927,2023-03,2023-12,9
3097,2024-08,2025-03,6
6239,2020-09,2022-11,26
2964,2020-01,2023-02,37
5933,2020-07,2021-12,16
3022,2020-02,2020-02,0
7520,2020-11,2020-11,0
2422,2023-05,2023-05,0
1574,2021-02,2021-02,0
7194,2020-11,2020-11,0
3525,2021-04,2022-11,18
3883,2020-09,2022-02,16
4055,2022-06,2025-01,30
8940,2020-01,2021-07,17
3094,2022-07,2022-11,3
6771,2020-12,2020-12,0
4493,2022-06,2024-07,25
3768,2021-09,2022-05,7
8253,2020-10,2022-09,22
4114,2022-04,2022-04,0
3855,2021-02,2022-12,21
8760,2020-04,2023-02,34
6800,2020-04,2020-04,0
7934,2020-09,2022-10,24
6734,2021-01,2021-01,0
7506,2020-01,2025-03,62
8522,2022-06,2022-06,0
7374,2020-05,2025-01,56
9284,2021-05,2023-03,21
7244,2022-10,2024-08,22
9050,2022-01,2022-01,0
2634,2022-12,2022-12,0
4641,2021-08,2024-04,32
3996,2024-04,2024-04,0
8122,2025-03,2025-03,0
9751,2020-07,2022-04,21
8839,2020-03,2024-02,46
5303,2020-03,2020-10,7
4550,2021-11,2021-11,0
3320,2020-01,2020-01,0
9328,2020-11,2024-02,39
5784,2024-10,2024-10,0
6670,2021-08,2021-08,0
3527,2022-08,2022-10,1
4016,2021-05,2021-05,0
7635,2022-07,2022-07,0
6530,2021-08,2025-01,40
1807,2020-03,2021-05,14
8844,2021-09,2021-10,0
2092,2023-07,2023-07,0
9709,2022-09,2023-10,12
9057,2021-07,2021-07,0
1103,2021-05,2023-07,25
4753,2021-09,2023-03,18
2999,2020-03,2022-06,27
3432,2020-05,2020-05,0
2175,2020-06,2023-12,41
3859,2022-06,2022-06,0
9334,2020-08,2025-03,55
7542,2022-06,2024-12,29
8758,2021-02,2021-02,0
2036,2021-12,2023-01,13
8801,2023-05,2024-02,9
5119,2021-09,2021-09,0
2102,2020-02,2025-03,61
5385,2022-01,2022-05,4
6606,2022-08,2023-05,9
1277,2021-11,2022-12,13
2496,2022-03,2022-03,0
4465,2020-03,2020-03,0
9964,2021-10,2022-03,4
1986,2022-10,2022-10,0
3246,2020-01,2020-01,0
8120,2024-07,2024-07,0
1244,2020-05,2024-10,52
9128,2023-01,2023-12,11
2471,2023-11,2023-11,0
4306,2022-02,2022-02,0
8045,2020-11,2022-04,16
7611,2021-01,2021-01,0
8436,2021-04,2021-04,0
9572,2020-10,2020-10,0
3702,2021-07,2021-07,0
4790,2021-05,2021-05,0
4037,2022-04,2023-04,12
7379,2022-01,2022-01,0
8542,2020-03,2023-08,41
9690,2020-11,2020-11,0
9924,2021-02,2023-12,33
4407,2021-01,2023-06,28
6058,2020-06,2022-07,24
2502,2023-01,2024-10,20
6387,2020-07,2020-07,0
9396,2024-06,2024-06,0
6486,2020-04,2020-04,0
3371,2021-12,2021-12,0
2134,2021-05,2021-05,0
6719,2020-03,2022-12,33
5461,2023-06,2023-06,0
8472,2021-03,2022-12,20
8863,2022-05,2025-01,31
1019,2023-12,2024-04,4
8606,2020-01,2020-06,5
9925,2020-02,2020-09,7
9133,2020-03,2020-03,0
8337,2020-10,2021-10,12
2458,2020-05,2020-07,2
7318,2020-01,2020-01,0
1553,2025-03,2025-03,0
1541,2021-04,2021-04,0
6783,2022-07,2022-07,0
8704,2023-10,2025-03,17
7326,2020-03,2020-03,0
7989,2020-07,2023-11,39
8231,2020-12,2022-10,22
6867,2020-07,2022-04,20
7228,2020-08,2022-02,17
1811,2020-08,2023-09,36
8634,2023-07,2023-07,0
7029,2020-10,2023-04,29
9667,2021-06,2021-06,0
4381,2023-04,2023-10,6
2283,2020-08,2020-08,0
5751,2022-09,2022-09,0
6495,2021-07,2024-11,40
5615,2020-05,2024-01,43
5063,2024-09,2024-09,0
5288,2023-07,2023-12,5
4627,2020-11,2020-11,0
2195,2021-03,2024-04,36
2987,2020-12,2020-12,0
5007,2020-01,2020-01,0
5234,2023-01,2023-01,0
5670,2021-03,2021-03,0
7716,2021-09,2022-11,13
3807,2020-04,2022-12,31
6377,2024-09,2024-09,0
8815,2024-11,2024-11,0
9735,2020-08,2025-02,54
5417,2020-01,2020-01,0
2697,2020-10,2021-12,14
8299,2022-06,2022-06,0
3839,2021-02,2022-05,15
1710,2020-03,2020-10,6
9496,2020-05,2020-05,0
7763,2021-10,2024-08,33
3161,2024-01,2024-01,0
1610,2022-02,2022-09,7
5944,2023-04,2023-11,7
5987,2021-05,2024-08,39
3431,2021-11,2022-01,2
1894,2020-11,2020-11,0
6828,2020-11,2020-11,0
4342,2024-08,2024-08,0
6461,2023-08,2023-08,0
9663,2025-03,2025-03,0
4118,2020-02,2021-12,22
8722,2023-04,2024-06,13
8049,2023-08,2023-08,0
4578,2021-07,2024-05,33
6906,2023-06,2025-01,19
5249,2020-12,2020-12,0
7355,2020-11,2023-07,31
4650,2020-10,2020-10,0
7078,2022-08,2025-01,29
5859,2020-02,2020-02,0
7674,2020-12,2021-01,1
3223,2020-04,2023-09,41
4193,2021-08,2021-08,0
4000,2024-09,2024-09,0
2765,2020-12,2025-04,52
8385,2020-05,2020-08,2
9264,2020-04,2020-04,0
7492,2020-03,2020-03,0
1459,2023-02,2025-03,24
6141,2023-11,2024-05,5
5597,2021-01,2021-04,3
1821,2021-09,2021-09,0
2469,2022-06,2022-06,0
8178,2022-05,2023-07,13
8631,2020-03,2020-03,0
5949,2020-08,2020-08,0
1957,2022-06,2022-06,0
7006,2021-06,2021-06,0
3653,2020-10,2023-01,27
5592,2021-05,2021-05,0
3968,2022-07,2022-07,0
3612,2020-06,2023-11,40
9524,2020-11,2022-04,16
4830,2024-02,2024-11,8
3202,2020-08,2024-08,48
2766,2021-05,2022-07,13
4763,2020-10,2020-10,0
5155,2024-03,2024-03,0
2109,2022-10,2022-10,0
8008,2021-06,2021-07,1
1175,2020-04,2020-04,0
3326,2020-06,2021-07,13
6691,2021-10,2021-10,0
5081,2024-01,2024-01,0
3843,2020-01,2020-01,0
4450,2021-02,2023-05,27
4781,2022-09,2022-09,0
5232,2022-02,2022-02,0
4850,2021-10,2022-10,11
3159,2020-05,2022-07,25
5849,2022-04,2022-06,2
1268,2020-12,2020-12,0
3671,2020-07,2020-07,0
3169,2022-07,2024-07,23
1958,2020-04,2024-05,49
7776,2020-08,2020-08,0
9953,2022-10,2022-10,0
8803,2022-01,2024-04,26
9113,2022-05,2024-02,21
7781,2024-05,2024-05,0
3996,2024-04,2025-01,9
7329,2023-08,2024-02,5
4725,2020-08,2024-12,52
3524,2020-07,2020-07,0
3430,2020-01,2021-11,21
3947,2020-04,2021-05,12
1657,2021-01,2024-06,41
6623,2020-03,2021-03,11
5616,2020-09,2020-09,0
3415,2021-02,2021-12,10
5081,2024-01,2024-01,0
2250,2020-04,2020-04,0
3129,2020-07,2024-07,47
2953,2020-07,2023-10,38
1687,2023-10,2024-04,6
7814,2024-03,2024-03,0
1819,2020-04,2020-04,0
8445,2020-09,2020-09,0
5773,2022-05,2022-05,0
4695,2020-05,2020-11,5
2696,2020-02,2020-02,0
5125,2023-01,2023-01,0
6215,2020-04,2023-10,41
9093,2022-01,2022-01,0
3328,2021-06,2021-06,0
5170,2020-04,2024-11,55
8444,2021-12,2021-12,0
6909,2021-09,2023-03,18
3364,2020-11,2023-04,29
7174,2020-06,2020-06,0
5270,2022-05,2022-05,0
7266,2022-11,2023-06,7
4199,2024-11,2024-11,0
9840,2020-09,2022-02,16
5749,2021-08,2021-08,0
1303,2023-07,2023-07,0
9177,2020-12,2025-04,52
6416,2021-06,2024-09,39
1340,2020-01,2020-01,0
7130,2022-06,2022-06,0
9314,2021-01,2023-04,26
6131,2021-02,2021-02,0
8343,2021-01,2021-05,3
3976,2021-09,2021-09,0
4427,2020-12,2023-06,30
6186,2023-10,2023-10,0
4030,2020-10,2021-11,13
8768,2020-11,2020-11,0
3621,2020-12,2023-03,27
3516,2020-09,2020-09,0
7543,2020-10,2021-03,4
3322,2023-03,2023-03,0
1455,2020-04,2021-12,19
3583,2020-05,2021-11,17
2917,2023-03,2023-10,6
4577,2023-07,2023-07,0
6205,2021-01,2021-01,0
7590,2021-10,2022-06,7
8590,2020-08,2024-11,51
7694,2020-07,2022-08,25
5860,2022-06,2022-06,0
1700,2020-03,2021-08,16
6492,2024-11,2025-03,4
9427,2020-12,2022-11,23
6564,2021-05,2024-11,41
2752,2021-10,2022-05,6
1662,2020-08,2020-08,0
9756,2021-08,2021-08,0
3572,2020-06,2025-02,56
2371,2021-05,2025-03,46
2546,2021-05,2021-07,2
2249,2022-04,2022-04,0
9378,2020-10,2020-10,0
7102,2020-07,2020-07,0
9903,2020-04,2021-07,14
7577,2020-01,2020-01,0
2703,2024-02,2024-02,0
9697,2020-07,2020-07,0
9802,2021-06,2021-06,0
6006,2021-07,2023-03,19
1015,2020-12,2021-03,2
3910,2020-09,2020-09,0
9156,2023-11,2024-08,9
8871,2020-11,2022-02,15
9532,2020-09,2020-09,0
7352,2024-03,2024-03,0
7542,2022-06,2022-06,0
2945,2020-12,2022-11,22
3118,2022-02,2024-06,28
3953,2020-08,2022-08,24
8145,2022-02,2023-01,10
2230,2020-08,2020-08,0
6007,2022-02,2022-02,0
5658,2023-08,2024-02,5
9714,2020-07,2024-05,45
5610,2021-09,2024-05,31
2833,2020-12,2023-06,29
8315,2022-03,2022-03,0
5549,2020-04,2021-06,14
2581,2023-04,2023-04,0
4263,2020-02,2025-01,59
1326,2021-04,2022-08,15
7918,2020-08,2022-12,27
3754,2020-05,2023-02,33
1088,2021-05,2021-05,0
3642,2024-09,2024-09,0
9912,2022-07,2022-11,3
1063,2020-06,2023-01,30
6351,2020-01,2022-09,31
5002,2021-03,2024-11,44
1031,2021-11,2021-11,0
3651,2020-05,2020-06,1
3800,2020-06,2021-06,11
2023,2022-02,2022-02,0
9748,2020-09,2023-03,30
8493,2020-01,2020-10,9
4721,2021-01,2022-01,12
4388,2025-03,2025-03,0
7313,2021-10,2023-03,16
4514,2022-10,2022-10,0
2364,2021-07,2022-01,5
2868,2022-06,2023-04,9
7594,2021-07,2021-07,0
2716,2022-11,2022-11,0
5992,2021-04,2021-05,1
1013,2022-02,2022-08,6
3540,2021-08,2021-12,4
4295,2025-02,2025-02,0
3496,2022-05,2022-05,0
9324,2020-04,2020-04,0
6723,2023-08,2023-08,0
2037,2024-03,2024-03,0
1324,2020-12,2025-03,51
9077,2020-08,2024-09,48
1711,2022-05,2022-07,1
7065,2022-07,2022-07,0
1102,2023-04,2023-04,0
9563,2021-06,2023-09,27
5364,2023-08,2023-08,0
3087,2020-06,2022-10,27
7713,2021-02,2021-02,0
2813,2023-07,2023-07,0
7864,2020-10,2021-03,4
5046,2023-11,2023-11,0
6733,2020-10,2023-07,32
1272,2020-09,2022-11,25
3468,2023-04,2023-04,0
7039,2021-01,2023-10,32
9746,2021-11,2023-06,19
6798,2020-01,2021-04,14
3266,2023-07,2023-07,0
6047,2022-03,2024-08,28
3662,2022-06,2023-06,11
5470,2020-12,2020-12,0
1147,2020-10,2020-10,0
5880,2023-09,2023-09,0
1368,2020-04,2020-04,0
8785,2020-10,2021-03,5
7750,2021-09,2023-03,18
2031,2025-04,2025-04,0
7493,2021-01,2022-10,20
1063,2020-06,2020-06,0
8492,2021-10,2021-10,0
9159,2020-04,2021-07,14
5656,2020-05,2020-05,0
9340,2020-05,2025-02,56
9258,2024-07,2024-07,0
7733,2022-09,2022-09,0
8509,2020-01,2020-01,0
6625,2023-12,2025-04,15
9788,2020-06,2021-10,16
7239,2024-09,2024-09,0
9744,2022-12,2022-12,0
6177,2020-07,2024-08,48
3730,2020-03,2020-03,0
7463,2020-04,2020-04,0
3800,2020-06,2020-06,0
3687,2023-09,2023-09,0
1640,2020-01,2021-01,12
2002,2021-10,2021-10,0
3935,2020-07,2021-03,8
6874,2023-02,2023-02,0
1008,2020-04,2024-05,49
4112,2020-07,2020-07,0
6404,2020-06,2020-06,0
9861,2020-09,2020-09,0
8761,2022-06,2022-09,3
2736,2022-02,2023-07,17
4875,2020-06,2020-06,0
7071,2020-09,2020-09,0
1010,2020-07,2020-08,0
6651,2020-05,2021-01,7
7607,2020-05,2024-10,53
6830,2022-02,2023-05,15
6856,2020-09,2020-09,0
5277,2022-07,2022-07,0
8180,2025-03,2025-03,0
5820,2020-07,2022-09,26
1848,2021-03,2023-03,24
1319,2020-12,2023-08,32
8734,2024-07,2024-07,0
1572,2023-10,2023-10,0
4343,2021-10,2021-10,0
3013,2024-04,2024-04,0
5843,2020-12,2020-12,0
3154,2022-04,2024-01,20
7445,2021-01,2021-01,0
6618,2021-06,2021-06,0
7567,2020-01,2020-05,3
3700,2020-07,2022-07,23
7190,2023-01,2023-01,0
2914,2020-03,2020-03,0
8146,2024-03,2025-01,10
6167,2021-02,2021-02,0
4018,2020-05,2020-05,0
3046,2020-01,2020-07,5
4865,2023-03,2023-10,7
5831,2022-03,2024-07,27
5237,2021-03,2024-03,36
7370,2020-12,2024-02,37
6335,2020-12,2020-12,0
8161,2021-08,2025-03,42
4797,2020-01,2024-11,57
1100,2022-02,2024-06,27
3247,2020-07,2020-07,0
6696,2023-06,2023-06,0
1923,2020-02,2020-02,0
7461,2022-12,2024-08,20
2497,2021-07,2021-07,0
8738,2022-11,2022-11,0
3345,2023-02,2023-02,0
9104,2022-01,2022-01,0
9782,2020-01,2023-07,42
5036,2022-11,2023-03,4
6259,2022-11,2024-07,19
6320,2020-09,2020-09,0
6001,2021-05,2021-05,0
3292,2020-08,2021-01,5
2661,2022-07,2022-07,0
6368,2021-03,2021-03,0
2376,2021-02,2021-04,1
6504,2020-10,2020-10,0
1772,2020-06,2024-02,43
2519,2025-02,2025-02,0
6034,2021-10,2021-10,0
6998,2021-05,2021-10,5
3312,2020-01,2020-01,0
5846,2023-06,2023-10,3
2951,2020-10,2020-10,0
8527,2020-02,2020-02,0
4328,2020-08,2022-07,23
9000,2022-02,2022-02,0
4641,2021-08,2022-09,13
4567,2021-11,2023-05,18
4293,2024-02,2024-02,0
9538,2021-02,2021-02,0
7997,2020-01,2022-06,29
8773,2021-03,2021-03,0
2119,2022-11,2024-06,18
8862,2020-04,2021-03,11
1157,2021-06,2023-10,27
8123,2020-02,2020-02,0
2025,2021-10,2024-06,31
8293,2020-04,2021-07,15
6352,2023-10,2023-12,1
6364,2020-02,2024-11,57
9386,2021-01,2021-01,0
2759,2023-11,2023-11,0
8837,2020-08,2020-08,0
7250,2020-05,2023-01,32
8851,2020-03,2023-01,33
3663,2024-07,2024-07,0
2069,2021-06,2021-06,0
4439,2022-08,2023-03,7
5209,2020-04,2020-08,4
8045,2020-11,2024-04,40
1862,2020-03,2020-03,0
1475,2020-08,2020-08,0
1790,2020-08,2020-09,1
6575,2023-09,2023-09,0
1277,2021-11,2022-12,12
6576,2022-06,2022-06,0
2392,2020-04,2021-05,13
9553,2022-08,2022-08,0
3788,2021-07,2021-07,0
5537,2024-06,2024-12,6
9465,2024-04,2024-04,0
8500,2021-12,2021-12,0
3796,2022-03,2022-03,0
9032,2021-09,2021-09,0
6710,2020-04,2020-04,0
9492,2021-06,2021-06,0
1841,2022-02,2022-07,4
8227,2021-03,2022-02,10
9827,2020-02,2020-02,0
2212,2021-04,2024-04,36
9664,2021-10,2021-10,0
8403,2020-02,2020-02,0
1235,2021-05,2021-05,0
9669,2020-07,2020-07,0
6385,2024-07,2024-07,0
4376,2021-04,2022-05,13
9570,2020-12,2021-08,7
2717,2023-11,2023-11,0
4565,2022-09,2022-09,0
9653,2022-12,2023-12,11
9787,2020-12,2020-12,0
5026,2020-06,2022-06,23
9827,2020-02,2022-06,28
1186,2024-11,2024-11,0
3734,2023-09,2023-09,0
8667,2021-03,2022-06,15
6171,2023-09,2024-12,15
7929,2021-11,2022-03,3
7122,2020-05,2020-05,0
6129,2020-02,2020-04,1
1338,2024-09,2025-03,6
1194,2020-01,2021-02,12
6216,2020-08,2022-06,22
7464,2021-11,2025-04,40
2991,2025-02,2025-02,0
2307,2020-09,2020-09,0
3058,2025-04,2025-04,0
6036,2020-04,2024-12,56
6727,2022-04,2022-04,0
7989,2020-07,2021-02,6
9701,2022-10,2022-10,0
2655,2021-08,2024-08,36
3015,2023-02,2023-02,0
1999,2022-04,2022-04,0
4476,2023-08,2023-08,0
7561,2020-09,2021-09,11
9698,2020-03,2022-03,23
7587,2022-03,2022-03,0
2292,2020-05,2020-05,0
9350,2021-02,2021-02,0
5019,2021-04,2023-02,21
1988,2022-03,2022-03,0
6470,2024-10,2024-10,0
2480,2020-02,2022-06,28
8378,2020-12,2020-12,0
6477,2020-11,2024-11,47
4922,2020-08,2025-01,53
4046,2024-06,2024-06,0
2659,2022-07,2022-07,0
7437,2020-06,2024-12,53
1697,2020-04,2022-02,21
4931,2025-04,2025-04,0
8486,2020-02,2024-04,49
9924,2021-02,2021-02,0
7196,2021-11,2021-11,0
5085,2024-07,2025-04,8
2346,2022-04,2025-04,35
5201,2023-12,2023-12,0
7753,2021-09,2021-09,0
8566,2023-09,2024-01,4
4354,2024-11,2024-11,0
5908,2020-05,2024-07,50
1702,2020-01,2020-01,0
1613,2023-06,2023-06,0
9959,2025-01,2025-01,0
4506,2021-09,2022-05,8
8972,2021-11,2024-10,35
3200,2021-01,2021-01,0
2678,2020-11,2025-01,50
5433,2022-09,2022-09,0
4766,2022-06,2022-06,0
1354,2023-04,2023-04,0
1735,2020-02,2023-07,41
5261,2020-12,2021-05,4
1058,2024-12,2024-12,0
9284,2021-05,2021-05,0
9341,2021-02,2024-10,43
6241,2020-01,2023-03,38
2833,2020-12,2022-04,16
6384,2020-11,2023-08,32
3224,2020-05,2021-01,7
8430,2020-05,2021-03,9
1348,2021-03,2021-03,0
2963,2025-03,2025-03,0
5439,2024-03,2024-05,1
4327,2020-12,2021-08,8
9255,2024-05,2024-05,0
9310,2020-01,2020-01,0
8698,2021-09,2021-09,0
6884,2020-10,2021-02,3
4834,2021-04,2021-04,0
8780,2022-03,2023-05,14
2544,2021-04,2022-06,13
1204,2020-07,2020-07,0
6719,2020-03,2020-03,0
7867,2020-05,2023-07,38
9928,2021-05,2024-11,41
6712,2021-06,2021-11,4
1647,2021-12,2021-12,0
3791,2023-10,2023-10,0
2392,2020-04,2024-04,48
6834,2022-05,2025-04,35
1119,2020-01,2020-01,0
2086,2020-03,2023-06,39
9105,2022-03,2022-03,0
5458,2020-08,2020-08,0
3614,2020-05,2020-05,0
2233,2021-12,2021-12,0
6071,2020-01,2020-09,8
3366,2022-07,2024-10,26
9912,2022-07,2025-02,30
8776,2020-04,2024-05,49
5190,2020-03,2021-12,21
7666,2020-03,2020-03,0
7114,2020-07,2024-07,48
5891,2021-05,2023-08,26
5745,2020-02,2022-09,31
4505,2022-03,2023-07,15
2767,2021-03,2021-03,0
1845,2022-03,2022-03,0
7268,2021-10,2024-09,35
7250,2020-05,2023-04,34
1196,2020-08,2020-08,0
8350,2021-05,2021-05,0
1918,2021-02,2023-02,23
1575,2020-06,2020-06,0
4873,2024-06,2024-06,0
3220,2021-01,2021-01,0
4220,2020-06,2021-03,9
1510,2021-03,2024-03,36
8795,2020-04,2023-07,39
1981,2020-04,2020-04,0
3237,2022-06,2022-06,0
1201,2021-02,2021-02,0
4542,2020-05,2021-02,8
4104,2024-11,2024-11,0
8396,2020-01,2022-05,27
2788,2022-11,2022-11,0
1675,2020-07,2020-07,0
2238,2024-09,2024-09,0
3335,2025-04,2025-04,0
5159,2023-11,2023-11,0
5576,2021-05,2021-05,0
9126,2020-12,2020-12,0
9964,2021-10,2021-12,1
8765,2020-09,2023-12,39
5207,2024-06,2024-06,0
1881,2021-07,2021-10,2
4695,2020-05,2020-05,0
3158,2020-02,2021-01,11
2521,2020-12,2021-01,1
3360,2021-09,2023-02,17
5421,2022-07,2024-05,22
1278,2021-01,2021-01,0
8308,2020-06,2023-04,33
3953,2020-08,2023-10,38
4411,2020-01,2020-07,5
6785,2020-12,2023-04,27
3138,2020-09,2021-08,11
8628,2020-02,2025-02,60
1394,2020-12,2022-02,13
3194,2021-09,2021-09,0
6883,2020-05,2020-05,0
2834,2021-03,2021-03,0
2732,2024-03,2024-03,0
2809,2022-09,2022-09,0
2489,2022-01,2022-01,0
9855,2023-01,2023-04,3
5678,2020-09,2020-09,0
7776,2020-08,2022-05,21
8011,2021-01,2021-01,0
7902,2023-08,2025-01,16
7215,2020-10,2020-10,0
9195,2021-02,2022-10,19
8474,2021-10,2021-10,0
4780,2020-11,2020-11,0
2451,2021-10,2021-10,0
1532,2020-03,2021-07,15
3140,2022-04,2022-04,0
1714,2021-08,2021-08,0
9668,2021-06,2025-01,43
7439,2023-04,2024-06,14
3094,2022-07,2022-07,0
4775,2023-08,2024-02,6
9353,2023-01,2023-07,6
1640,2020-01,2020-01,0
4670,2021-01,2021-01,0
7721,2021-03,2021-03,0
4071,2023-12,2023-12,0
3755,2020-01,2023-02,37
4265,2022-01,2022-01,0
3431,2021-11,2021-11,0
6387,2020-07,2021-09,14
4568,2020-12,2021-08,8
1297,2020-08,2023-09,36
5074,2020-06,2020-06,0
7607,2020-05,2020-05,0
2822,2022-05,2022-05,0
9456,2025-03,2025-03,0
2474,2022-06,2022-06,0
7655,2024-02,2024-12,10
2512,2023-09,2025-03,17
3494,2021-03,2024-06,38
9101,2020-04,2020-04,0
9715,2020-11,2021-07,8
8533,2020-04,2025-03,59
1732,2020-11,2025-03,52
6518,2020-08,2024-10,50
9972,2025-02,2025-02,0
7365,2020-05,2022-07,25
1377,2021-06,2023-03,20
9438,2023-08,2023-08,0
5080,2022-12,2023-06,6
5002,2021-03,2021-03,0
2574,2021-10,2022-12,14
6215,2020-04,2020-07,3
7051,2022-01,2025-01,35
9212,2024-04,2024-04,0
6063,2020-06,2024-05,46
4098,2021-07,2024-01,29
1197,2021-10,2023-06,19
6307,2020-09,2020-09,0
7764,2021-05,2024-07,37
6269,2020-09,2024-09,47
5102,2020-12,2020-12,0
5478,2021-12,2024-04,28
8235,2020-04,2020-04,0
2564,2020-02,2020-09,6
5374,2022-03,2023-03,12
1262,2020-12,2024-05,40
9832,2024-06,2024-12,6
9306,2022-04,2024-03,23
4645,2020-03,2020-03,0
5734,2020-07,2023-10,39
7407,2022-02,2022-02,0
6679,2020-11,2020-11,0
9140,2024-01,2024-05,4
3227,2023-03,2023-03,0
4156,2021-05,2022-10,16
4641,2021-08,2021-08,0
1285,2024-08,2025-03,7
3612,2020-06,2025-03,56
3285,2020-08,2021-07,11
2756,2022-08,2022-11,3
7859,2022-07,2024-12,29
3894,2020-08,2021-02,5
6668,2024-03,2024-03,0
7513,2022-03,2024-05,26
1996,2021-11,2021-11,0
4589,2020-03,2023-05,37
7691,2021-05,2024-01,32
3093,2022-09,2022-09,0
3348,2020-02,2020-02,0
2470,2021-08,2021-08,0
3879,2022-01,2022-01,0
7999,2020-06,2020-06,0
3049,2022-02,2022-07,4
9722,2021-04,2023-10,30
9155,2021-05,2021-05,0
6326,2020-05,2020-11,6
5236,2020-09,2023-04,30
1753,2021-11,2025-01,37
3911,2021-08,2021-08,0
7864,2020-10,2020-10,0
5912,2021-03,2022-02,11
2754,2020-08,2025-02,54
4876,2021-10,2021-10,0
4358,2020-03,2021-09,18
9057,2021-07,2024-01,30
4848,2021-02,2021-02,0
2361,2023-07,2023-07,0
9761,2021-02,2021-11,9
2663,2023-02,2023-02,0
8517,2022-04,2022-04,0
7459,2021-07,2022-07,12
9345,2023-01,2023-01,0
7347,2020-05,2022-01,20
7556,2024-10,2024-10,0
5522,2024-03,2024-03,0
8240,2021-03,2022-07,16
9942,2023-03,2023-03,0
5807,2021-11,2021-11,0
3615,2021-08,2021-12,4
4402,2021-04,2023-01,20
7763,2021-10,2021-10,0
9360,2020-07,2020-07,0
8919,2022-05,2022-05,0
3057,2021-12,2023-07,19
4432,2020-02,2021-03,12
7869,2020-06,2020-06,0
9973,2022-07,2024-02,18
3470,2025-02,2025-02,0
8091,2021-02,2022-09,18
6837,2020-03,2020-03,0
3819,2022-09,2024-09,23
5528,2021-07,2021-07,0
2440,2022-07,2022-07,0
9078,2021-03,2025-02,47
2315,2020-04,2023-03,34
5080,2022-12,2022-12,0
8029,2022-01,2022-01,0
6527,2020-06,2022-05,22
9199,2020-10,2021-05,6
3928,2020-04,2022-06,26
9467,2020-02,2024-05,51
9795,2020-10,2020-10,0
7638,2022-07,2022-07,0
6690,2020-04,2025-02,57
1716,2020-01,2024-07,54
7079,2025-04,2025-04,0
5570,2023-05,2023-05,0
4055,2022-06,2025-03,32
2940,2021-08,2021-08,0
6094,2021-02,2022-01,11
7944,2023-05,2023-05,0
9137,2022-06,2022-06,0
9277,2023-03,2023-03,0
4319,2020-01,2024-02,49
4303,2021-03,2021-03,0
1810,2024-10,2024-10,0
1531,2020-07,2022-01,18
5879,2022-04,2022-04,0
2913,2023-05,2023-05,0
9132,2021-07,2024-02,30
8645,2020-02,2025-02,60
7798,2020-08,2024-06,46
2719,2020-04,2020-04,0
3549,2020-02,2022-06,28
1834,2020-11,2023-04,28
2614,2020-06,2023-08,38
8645,2020-02,2020-02,0
6974,2023-09,2023-09,0
2973,2022-03,2024-04,24
6582,2020-09,2020-09,0
3713,2020-02,2023-04,38
8742,2021-09,2021-10,0
9658,2022-06,2022-06,0
9562,2024-12,2024-12,0
3254,2022-03,2024-01,22
1921,2025-02,2025-02,0
2834,2021-03,2021-11,8
7991,2022-02,2024-10,31
9388,2020-01,2020-10,9
8700,2021-08,2025-02,42
3126,2022-01,2022-01,0
7294,2022-08,2023-09,13
2976,2020-11,2020-11,0
6551,2020-10,2023-02,27
